0 0 0
0 1 0
0 2 0
0 3 0
0 4 0
0 5 0
0 6 0
0 7 0
0 8 0
0 9 0
0 10 0
0 11 0
0 12 0
0 13 0
0 14 0
0 15 0
0 16 0
0 17 0
0 18 0
0 19 0
0 20 0
0 21 0
0 22 0
0 23 0
0 24 0
0 25 0
0 26 0
0 27 0
0 28 0
0 29 0
0 30 0
0 31 0
0 32 0
0 33 0
0 34 0
0 35 0
0 36 0
0 37 0
0 38 0
0 39 0
0 40 0
0 41 0
0 42 0
0 43 0
0 44 0
0 45 0
0 46 0
0 47 0
0 48 0
0 49 0
0 50 0
0 51 0
0 52 0
0 53 0
0 54 0
0 55 0
0 56 0
0 57 0
0 58 0
0 59 0
0 60 0
0 61 0
0 62 0
0 63 0
0 64 0
0 65 0
0 66 0
0 67 0
0 68 0
0 69 0
0 70 0
0 71 0
0 72 0
0 73 0
0 74 0
0 75 0
0 76 0
0 77 0
0 78 0
0 79 0
0 80 0
0 81 0
0 82 0
0 83 0
0 84 0
0 85 0
0 86 0
0 87 0
0 88 0
0 89 0
0 90 0
0 91 0
0 92 0
0 93 0
0 94 0
0 95 0
0 96 0
0 97 0
0 98 0
0 99 0
0 100 0

1 0 0
1 1 0.828569
1 2 1.66856
1 3 2.52104
1 4 3.40625
1 5 4.3226
1 6 5.29051
1 7 6.31796
1 8 7.41797
1 9 8.61534
1 10 9.91808
1 11 11.3635
1 12 12.9676
1 13 14.7676
1 14 16.8011
1 15 19.0958
1 16 21.7099
1 17 24.6677
1 18 28.0227
1 19 31.8088
1 20 36.0382
1 21 40.728
1 22 45.8427
1 23 51.3113
1 24 57.0406
1 25 62.8455
1 26 68.4918
1 27 73.6811
1 28 78.0329
1 29 81.1242
1 30 82.49
1 31 81.6515
1 32 78.1446
1 33 71.5717
1 34 61.6438
1 35 48.2215
1 36 31.3138
1 37 11.1472
1 38 -11.8536
1 39 -37.0962
1 40 -63.8421
1 41 -91.2393
1 42 -118.399
1 43 -144.443
1 44 -168.56
1 45 -190.048
1 46 -208.327
1 47 -222.95
1 48 -233.597
1 49 -240.059
1 50 -242.223
1 51 -240.059
1 52 -233.597
1 53 -222.95
1 54 -208.327
1 55 -190.048
1 56 -168.56
1 57 -144.443
1 58 -118.399
1 59 -91.2393
1 60 -63.8421
1 61 -37.0962
1 62 -11.8536
1 63 11.1472
1 64 31.3138
1 65 48.2215
1 66 61.6438
1 67 71.5717
1 68 78.1446
1 69 81.6515
1 70 82.49
1 71 81.1242
1 72 78.0329
1 73 73.6811
1 74 68.4918
1 75 62.8455
1 76 57.0406
1 77 51.3113
1 78 45.8427
1 79 40.728
1 80 36.0382
1 81 31.8088
1 82 28.0227
1 83 24.6677
1 84 21.7099
1 85 19.0958
1 86 16.8011
1 87 14.7676
1 88 12.9676
1 89 11.3635
1 90 9.91808
1 91 8.61534
1 92 7.41797
1 93 6.31796
1 94 5.29051
1 95 4.3226
1 96 3.40625
1 97 2.52104
1 98 1.66856
1 99 0.828569
1 100 0

2 0 0
2 1 1.66856
2 2 3.35853
2 3 5.07418
2 4 6.85248
2 5 8.69471
2 6 10.6391
2 7 12.7049
2 8 14.9186
2 9 17.3291
2 10 19.9551
2 11 22.8675
2 12 26.1004
2 13 29.7277
2 14 33.8167
2 15 38.4398
2 16 43.6853
2 17 49.6312
2 18 56.3629
2 19 63.9343
2 20 72.4063
2 21 81.748
2 22 91.9192
2 23 102.78
2 24 114.093
2 25 125.528
2 26 136.607
2 27 146.725
2 28 155.115
2 29 160.979
2 30 163.368
2 31 161.347
2 32 154.024
2 33 140.648
2 34 120.645
2 35 93.7545
2 36 60.0263
2 37 19.923
2 38 -25.721
2 39 -75.7343
2 40 -128.643
2 41 -182.774
2 42 -236.391
2 43 -287.789
2 44 -335.37
2 45 -377.749
2 46 -413.781
2 47 -442.606
2 48 -463.599
2 49 -476.35
2 50 -480.62
2 51 -476.35
2 52 -463.599
2 53 -442.606
2 54 -413.781
2 55 -377.749
2 56 -335.37
2 57 -287.789
2 58 -236.391
2 59 -182.774
2 60 -128.643
2 61 -75.7343
2 62 -25.721
2 63 19.923
2 64 60.0263
2 65 93.7545
2 66 120.645
2 67 140.648
2 68 154.024
2 69 161.347
2 70 163.368
2 71 160.979
2 72 155.115
2 73 146.725
2 74 136.607
2 75 125.528
2 76 114.093
2 77 102.78
2 78 91.9192
2 79 81.748
2 80 72.4063
2 81 63.9343
2 82 56.3629
2 83 49.6312
2 84 43.6853
2 85 38.4398
2 86 33.8167
2 87 29.7277
2 88 26.1004
2 89 22.8675
2 90 19.9551
2 91 17.3291
2 92 14.9186
2 93 12.7049
2 94 10.6391
2 95 8.69471
2 96 6.85248
2 97 5.07418
2 98 3.35853
2 99 1.66856
2 100 0

3 0 0
3 1 2.52104
3 2 5.07418
3 3 7.67109
3 4 10.3624
3 5 13.1558
3 6 16.1046
3 7 19.2384
3 8 22.5991
3 9 26.2548
3 10 30.2419
3 11 34.6599
3 12 39.5678
3 13 45.0699
3 14 51.2764
3 15 58.2741
3 16 66.2202
3 17 75.1909
3 18 85.3252
3 19 96.7113
3 20 109.368
3 21 123.319
3 22 138.433
3 23 154.481
3 24 171.146
3 25 187.863
3 26 203.925
3 27 218.435
3 28 230.285
3 29 238.242
3 30 240.978
3 31 237.138
3 32 225.435
3 33 204.781
3 34 174.414
3 35 133.998
3 36 83.6404
3 37 24.0488
3 38 -43.5156
3 39 -117.321
3 40 -195.232
3 41 -274.818
3 42 -353.547
3 43 -428.927
3 44 -498.66
3 45 -560.75
3 46 -613.547
3 47 -655.78
3 48 -686.533
3 49 -705.2
3 50 -711.454
3 51 -705.2
3 52 -686.533
3 53 -655.78
3 54 -613.547
3 55 -560.75
3 56 -498.66
3 57 -428.927
3 58 -353.547
3 59 -274.818
3 60 -195.232
3 61 -117.321
3 62 -43.5156
3 63 24.0488
3 64 83.6404
3 65 133.998
3 66 174.414
3 67 204.781
3 68 225.435
3 69 237.138
3 70 240.978
3 71 238.242
3 72 230.285
3 73 218.435
3 74 203.925
3 75 187.863
3 76 171.146
3 77 154.481
3 78 138.433
3 79 123.319
3 80 109.368
3 81 96.7113
3 82 85.3252
3 83 75.1909
3 84 66.2202
3 85 58.2741
3 86 51.2764
3 87 45.0699
3 88 39.5678
3 89 34.6599
3 90 30.2419
3 91 26.2548
3 92 22.5991
3 93 19.2384
3 94 16.1046
3 95 13.1558
3 96 10.3624
3 97 7.67109
3 98 5.07418
3 99 2.52104
3 100 0

4 0 0
4 1 3.40625
4 2 6.85248
4 3 10.3624
4 4 13.9931
4 5 17.7685
4 6 21.7513
4 7 25.9891
4 8 30.5396
4 9 35.4897
4 10 40.8989
4 11 46.8877
4 12 53.5429
4 13 61.001
4 14 69.3908
4 15 78.8592
4 16 89.5555
4 17 101.63
4 18 115.218
4 19 130.401
4 20 147.255
4 21 165.682
4 22 185.546
4 23 206.524
4 24 228.091
4 25 249.557
4 26 269.949
4 27 288.069
4 28 302.46
4 29 311.579
4 30 313.677
4 31 307.057
4 32 290.123
4 33 261.574
4 34 220.475
4 35 166.473
4 36 99.8082
4 37 21.4544
4 38 -66.9421
4 39 -163.129
4 40 -264.336
4 41 -367.464
4 42 -469.298
4 43 -566.696
4 44 -656.729
4 45 -736.853
4 46 -804.957
4 47 -859.435
4 48 -899.112
4 49 -923.213
4 50 -931.287
4 51 -923.213
4 52 -899.112
4 53 -859.435
4 54 -804.957
