0 0 0
0 1 0
0 2 0
0 3 0
0 4 0
0 5 0
0 6 0
0 7 0
0 8 0
0 9 0
0 10 0
0 11 0
0 12 0
0 13 0
0 14 0
0 15 0
0 16 0
0 17 0
0 18 0
0 19 0
0 20 0
0 21 0
0 22 0
0 23 0
0 24 0
0 25 0
0 26 0
0 27 0
0 28 0
0 29 0
0 30 0
0 31 0
0 32 0
0 33 0
0 34 0
0 35 0
0 36 0
0 37 0
0 38 0
0 39 0
0 40 0
0 41 0
0 42 0
0 43 0
0 44 0
0 45 0
0 46 0
0 47 0
0 48 0
0 49 0
0 50 0
0 51 0
0 52 0
0 53 0
0 54 0
0 55 0
0 56 0
0 57 0
0 58 0
0 59 0
0 60 0
0 61 0
0 62 0
0 63 0
0 64 0
0 65 0
0 66 0
0 67 0
0 68 0
0 69 0
0 70 0
0 71 0
0 72 0
0 73 0
0 74 0
0 75 0
0 76 0
0 77 0
0 78 0
0 79 0
0 80 0
0 81 0
0 82 0
0 83 0
0 84 0
0 85 0
0 86 0
0 87 0
0 88 0
0 89 0
0 90 0
0 91 0
0 92 0
0 93 0
0 94 0
0 95 0
0 96 0
0 97 0
0 98 0
0 99 0
0 100 0

1 0 0
1 1 -4.50165
1 2 -9.27541
1 3 -14.6768
1 4 -20.9994
1 5 -28.5124
1 6 -37.5646
1 7 -48.3818
1 8 -61.1861
1 9 -76.23
1 10 -93.6692
1 11 -113.549
1 12 -135.864
1 13 -160.586
1 14 -187.514
1 15 -216.358
1 16 -246.751
1 17 -278.21
1 18 -310.174
1 19 -342.056
1 20 -373.192
1 21 -402.924
1 22 -430.614
1 23 -455.632
1 24 -477.461
1 25 -495.613
1 26 -509.752
1 27 -519.622
1 28 -525.101
1 29 -526.194
1 30 -523.003
1 31 -515.763
1 32 -504.78
1 33 -490.463
1 34 -473.268
1 35 -453.704
1 36 -432.311
1 37 -409.631
1 38 -386.222
1 39 -362.606
1 40 -339.3
1 41 -316.765
1 42 -295.453
1 43 -275.731
1 44 -257.967
1 45 -242.432
1 46 -229.402
1 47 -219.047
1 48 -211.556
1 49 -207.005
1 50 -205.491
1 51 -207.005
1 52 -211.556
1 53 -219.047
1 54 -229.402
1 55 -242.432
1 56 -257.967
1 57 -275.731
1 58 -295.453
1 59 -316.765
1 60 -339.3
1 61 -362.606
1 62 -386.222
1 63 -409.631
1 64 -432.311
1 65 -453.704
1 66 -473.268
1 67 -490.463
1 68 -504.78
1 69 -515.763
1 70 -523.003
1 71 -526.194
1 72 -525.101
1 73 -519.622
1 74 -509.752
1 75 -495.613
1 76 -477.461
1 77 -455.632
1 78 -430.614
1 79 -402.924
1 80 -373.192
1 81 -342.056
1 82 -310.174
1 83 -278.21
1 84 -246.751
1 85 -216.358
1 86 -187.514
1 87 -160.586
1 88 -135.864
1 89 -113.549
1 90 -93.6692
1 91 -76.23
1 92 -61.1861
1 93 -48.3818
1 94 -37.5646
1 95 -28.5124
1 96 -20.9994
1 97 -14.6768
1 98 -9.27541
1 99 -4.50165
1 100 0

2 0 0
2 1 -9.27541
2 2 -19.1519
2 3 -30.3003
2 4 -43.285
2 5 -58.6793
2 6 -77.0975
2 7 -99.0809
2 8 -125.048
2 9 -155.445
2 10 -190.514
2 11 -230.413
2 12 -275.153
2 13 -324.423
2 14 -377.963
2 15 -435.146
2 16 -495.135
2 17 -557.035
2 18 -619.689
2 19 -681.916
2 20 -742.418
2 21 -799.896
2 22 -853.098
2 23 -900.827
2 24 -942.065
2 25 -975.927
2 26 -1001.76
2 27 -1019.14
2 28 -1027.84
2 29 -1027.95
2 30 -1019.68
2 31 -1003.56
2 32 -980.199
2 33 -950.444
2 34 -915.186
2 35 -875.458
2 36 -832.305
2 37 -786.804
2 38 -740.034
2 39 -693.008
2 40 -646.736
2 41 -602.097
2 42 -559.962
2 43 -521.04
2 44 -486.026
2 45 -455.448
2 46 -429.813
2 47 -409.47
2 48 -394.744
2 49 -385.817
2 50 -382.835
2 51 -385.817
2 52 -394.744
2 53 -409.47
2 54 -429.813
2 55 -455.448
2 56 -486.026
2 57 -521.04
2 58 -559.962
2 59 -602.097
2 60 -646.736
2 61 -693.008
2 62 -740.034
2 63 -786.804
2 64 -832.305
2 65 -875.458
2 66 -915.186
2 67 -950.444
2 68 -980.199
2 69 -1003.56
2 70 -1019.68
2 71 -1027.95
2 72 -1027.84
2 73 -1019.14
2 74 -1001.76
2 75 -975.927
2 76 -942.065
2 77 -900.827
2 78 -853.098
2 79 -799.896
2 80 -742.418
2 81 -681.916
2 82 -619.689
2 83 -557.035
2 84 -495.135
2 85 -435.146
2 86 -377.963
2 87 -324.423
2 88 -275.153
2 89 -230.413
2 90 -190.514
2 91 -155.445
2 92 -125.048
2 93 -99.0809
2 94 -77.0975
2 95 -58.6793
2 96 -43.285
2 97 -30.3003
2 98 -19.1519
2 99 -9.27541
2 100 0

3 0 0
3 1 -14.6768
3 2 -30.3003
3 3 -47.7907
3 4 -68.0833
3 5 -92.0521
3 6 -120.567
3 7 -154.372
3 8 -194.163
3 9 -240.451
3 10 -293.619
3 11 -353.803
3 12 -420.842
3 13 -494.464
3 14 -573.925
3 15 -658.306
3 16 -746.391
3 17 -836.662
3 18 -927.479
3 19 -1017.01
3 20 -1103.38
3 21 -1184.7
3 22 -1259.16
3 23 -1325.11
3 24 -1381.1
3 25 -1425.96
3 26 -1458.85
3 27 -1479.23
3 28 -1486.94
3 29 -1482.13
3 30 -1465.32
3 31 -1437.26
3 32 -1399
3 33 -1351.75
3 34 -1296.92
3 35 -1235.98
3 36 -1170.5
3 37 -1102.01
3 38 -1032.08
3 39 -962.154
3 40 -893.639
3 41 -827.819
3 42 -765.861
3 43 -708.811
3 44 -657.577
3 45 -612.943
3 46 -575.557
3 47 -545.946
3 48 -524.512
3 49 -511.536
3 50 -507.196
3 51 -511.536
3 52 -524.512
3 53 -545.946
3 54 -575.557
3 55 -612.943
3 56 -657.577
3 57 -708.811
3 58 -765.861
3 59 -827.819
3 60 -893.639
3 61 -962.154
3 62 -1032.08
3 63 -1102.01
3 64 -1170.5
3 65 -1235.98
3 66 -1296.92
3 67 -1351.75
3 68 -1399
3 69 -1437.26
3 70 -1465.32
3 71 -1482.13
3 72 -1486.94
3 73 -1479.23
3 74 -1458.85
3 75 -1425.96
3 76 -1381.1
3 77 -1325.11
3 78 -1259.16
3 79 -1184.7
3 80 -1103.38
3 81 -1017.01
3 82 -927.479
3 83 -836.662
3 84 -746.391
3 85 -658.306
3 86 -573.925
3 87 -494.464
3 88 -420.842
3 89 -353.803
3 90 -293.619
3 91 -240.451
3 92 -194.163
3 93 -154.372
3 94 -120.567
3 95 -92.0521
3 96 -68.0833
3 97 -47.7907
3 98 -30.3003
3 99 -14.6768
3 100 0

4 0 0
4 1 -20.9994
4 2 -43.285
4 3 -68.0833
4 4 -96.6424
4 5 -130.208
4 6 -169.787
4 7 -216.407
4 8 -270.889
4 9 -333.849
4 10 -405.653
4 11 -486.326
4 12 -575.657
4 13 -672.962
4 14 -777.257
4 15 -887.125
4 16 -1000.86
4 17 -1116.44
4 18 -1231.61
4 19 -1343.98
4 20 -1451.12
4 21 -1550.65
4 22 -1640.29
4 23 -1718.07
4 24 -1782.25
4 25 -1831.55
4 26 -1865.03
4 27 -1882.25
4 28 -1883.17
4 29 -1868.21
4 30 -1838.18
4 31 -1794.22
4 32 -1737.78
4 33 -1670.52
4 34 -1594.28
